NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE
PID_INTEGRIN_A4B1_PATHWAY,PID_INTEGRIN_A4B1_PATHWAY,,33,0.24922772,0.8304288,0.6984127,0.7759125,1,4563,"tags=33%, list=22%, signal=43%"
REACTOME_PROTEIN_METHYLATION,REACTOME_PROTEIN_METHYLATION,,17,0.2786841,0.8293752,0.66468257,0.7771942,1,3984,"tags=29%, list=19%, signal=36%"
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER,DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER,,100,0.26286584,0.82937425,0.6390532,0.77678776,1,4645,"tags=29%, list=23%, signal=37%"
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN,SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN,,346,0.20830445,0.8288459,0.6583851,0.7772545,1,5793,"tags=34%, list=28%, signal=47%"
PID_HEDGEHOG_GLI_PATHWAY,PID_HEDGEHOG_GLI_PATHWAY,,48,0.21191494,0.82716984,0.73069304,0.7795757,1,4900,"tags=35%, list=24%, signal=46%"
KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY,,16,0.27434462,0.8268827,0.6591837,0.77962583,1,1424,"tags=19%, list=7%, signal=20%"
WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY,WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY,,31,0.25910637,0.825838,0.63919413,0.78095347,1,4381,"tags=29%, list=21%, signal=37%"
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN,CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN,,169,0.21473698,0.8256583,0.691023,0.78082013,1,4349,"tags=31%, list=21%, signal=39%"
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,,35,0.24831857,0.8255563,0.68039215,0.7805804,1,6552,"tags=46%, list=32%, signal=67%"
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,,42,0.26082072,0.82518226,0.6305733,0.78081274,1,2545,"tags=24%, list=12%, signal=27%"
BRUNO_HEMATOPOIESIS,BRUNO_HEMATOPOIESIS,,67,0.22285844,0.82459074,0.73203886,0.78141886,1,6340,"tags=42%, list=31%, signal=60%"
FOROUTAN_TGFB_EMT_UP,FOROUTAN_TGFB_EMT_UP,,192,0.24861239,0.82457846,0.61178863,0.7810298,1,1823,"tags=19%, list=9%, signal=21%"
NICK_RESPONSE_TO_PROC_TREATMENT_DN,NICK_RESPONSE_TO_PROC_TREATMENT_DN,,27,0.26639166,0.8241892,0.64717346,0.7812447,1,5246,"tags=33%, list=26%, signal=45%"
BARRIER_COLON_CANCER_RECURRENCE_DN,BARRIER_COLON_CANCER_RECURRENCE_DN,,19,0.28054985,0.82328755,0.67932487,0.78230256,1,4591,"tags=42%, list=22%, signal=54%"
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,,32,0.25054955,0.8230135,0.6666667,0.7823204,1,4600,"tags=38%, list=22%, signal=48%"
MAEKAWA_ATF2_TARGETS,MAEKAWA_ATF2_TARGETS,,23,0.25900072,0.82212603,0.7635575,0.7833363,1,2059,"tags=17%, list=10%, signal=19%"
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,,17,0.27019307,0.821027,0.68937874,0.78473485,1,5161,"tags=47%, list=25%, signal=63%"
LUI_TARGETS_OF_PAX8_PPARG_FUSION,LUI_TARGETS_OF_PAX8_PPARG_FUSION,,34,0.29080927,0.8205965,0.6612576,0.7850268,1,5165,"tags=38%, list=25%, signal=51%"
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY,,19,0.27298266,0.8204941,0.6647834,0.78478974,1,2090,"tags=11%, list=10%, signal=12%"
FOROUTAN_INTEGRATED_TGFB_EMT_UP,FOROUTAN_INTEGRATED_TGFB_EMT_UP,,120,0.26563913,0.8184839,0.61445785,0.78765136,1,1567,"tags=18%, list=8%, signal=20%"
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES,WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES,,43,0.27001563,0.81792223,0.64008623,0.7881431,1,2816,"tags=26%, list=14%, signal=30%"
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP,SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP,,27,0.31037456,0.8165582,0.6293279,0.789912,1,7141,"tags=56%, list=35%, signal=85%"
WP_2Q11_2_COPY_NUMBER_VARIATION_SYNDROME,WP_2Q11_2_COPY_NUMBER_VARIATION_SYNDROME,,32,0.25201237,0.8163182,0.6836283,0.78989416,1,3593,"tags=22%, list=18%, signal=26%"
MOOTHA_GLYCOLYSIS,MOOTHA_GLYCOLYSIS,,21,0.36258504,0.81612563,0.7013575,0.7897731,1,3537,"tags=33%, list=17%, signal=40%"
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN,HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN,,27,0.260672,0.8160759,0.68761903,0.7894358,1,4136,"tags=37%, list=20%, signal=46%"
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP,VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP,,16,0.29457408,0.8160297,0.67061144,0.78910464,1,207,"tags=13%, list=1%, signal=13%"
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,,32,0.35641763,0.8152378,0.65564203,0.7899898,1,5773,"tags=66%, list=28%, signal=91%"
KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY,,15,0.26643398,0.8146086,0.72564614,0.7905388,1,4996,"tags=40%, list=24%, signal=53%"
TOOKER_GEMCITABINE_RESISTANCE_UP,TOOKER_GEMCITABINE_RESISTANCE_UP,,79,0.21499401,0.8145636,0.7151767,0.79020613,1,5371,"tags=38%, list=26%, signal=51%"
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,,26,0.2454779,0.8144476,0.70974576,0.7899913,1,2806,"tags=23%, list=14%, signal=27%"
RODWELL_AGING_KIDNEY_UP,RODWELL_AGING_KIDNEY_UP,,481,0.22593461,0.81177676,0.62,0.79384387,1,4147,"tags=28%, list=20%, signal=35%"
BILD_SRC_ONCOGENIC_SIGNATURE,BILD_SRC_ONCOGENIC_SIGNATURE,,57,0.2329147,0.8102997,0.7079108,0.79582286,1,3004,"tags=21%, list=15%, signal=25%"
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,,45,0.22276752,0.8099329,0.7972441,0.79598594,1,1070,"tags=11%, list=5%, signal=12%"
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,,16,0.267562,0.8093042,0.6969697,0.7965941,1,4671,"tags=44%, list=23%, signal=57%"
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_UP,ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_UP,,17,0.25014395,0.8090648,0.742915,0.79657686,1,2331,"tags=18%, list=11%, signal=20%"
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,,17,0.27295074,0.8086137,0.7171315,0.7968858,1,2030,"tags=18%, list=10%, signal=20%"
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON,NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON,,45,0.2724368,0.80834955,0.655102,0.7969043,1,6212,"tags=42%, list=30%, signal=60%"
BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,,15,0.40431473,0.80817455,0.65497077,0.7967786,1,5773,"tags=53%, list=28%, signal=74%"
FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL,FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL,,327,0.1853077,0.808174,0.74472576,0.7963681,1,6212,"tags=38%, list=30%, signal=54%"
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,,166,0.29468098,0.80815506,0.630303,0.7959883,1,6540,"tags=49%, list=32%, signal=72%"
WILCOX_RESPONSE_TO_PROGESTERONE_DN,WILCOX_RESPONSE_TO_PROGESTERONE_DN,,61,0.22957969,0.8080955,0.7039338,0.7956679,1,864,"tags=13%, list=4%, signal=14%"
WP_PI3K_AKT_MTOR_VITAMIN_D3_SIGNALING,WP_PI3K_AKT_MTOR_VITAMIN_D3_SIGNALING,,22,0.25658852,0.80780894,0.7099391,0.79568297,1,5312,"tags=41%, list=26%, signal=55%"
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,,61,0.2640001,0.80653316,0.6185567,0.7972956,1,3676,"tags=33%, list=18%, signal=40%"
PID_HIV_NEF_PATHWAY,PID_HIV_NEF_PATHWAY,,35,0.24343152,0.8062926,0.6863905,0.79725826,1,1832,"tags=14%, list=9%, signal=16%"
BIOCARTA_PITX2_PATHWAY,BIOCARTA_PITX2_PATHWAY,,16,0.28975478,0.804664,0.7079832,0.79943836,1,4690,"tags=31%, list=23%, signal=40%"
MEBARKI_HCC_PROGENITOR_WNT_UP,MEBARKI_HCC_PROGENITOR_WNT_UP,,191,0.22187766,0.80458045,0.65806454,0.79913795,1,3958,"tags=29%, list=19%, signal=35%"
REACTOME_NICOTINAMIDE_SALVAGING,REACTOME_NICOTINAMIDE_SALVAGING,,19,0.2635174,0.8029342,0.73552126,0.80133903,1,2390,"tags=21%, list=12%, signal=24%"
VANTVEER_BREAST_CANCER_BRCA1_DN,VANTVEER_BREAST_CANCER_BRCA1_DN,,40,0.22448172,0.802554,0.75460124,0.80153924,1,4868,"tags=38%, list=24%, signal=49%"
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,,18,0.25330508,0.8015518,0.76833975,0.80275923,1,6244,"tags=50%, list=30%, signal=72%"
WANG_RESPONSE_TO_ANDROGEN_UP,WANG_RESPONSE_TO_ANDROGEN_UP,,28,0.2608719,0.799003,0.7231405,0.8062955,1,2743,"tags=21%, list=13%, signal=25%"
DAZARD_UV_RESPONSE_CLUSTER_G2,DAZARD_UV_RESPONSE_CLUSTER_G2,,29,0.27680477,0.7987969,0.67391306,0.8061991,1,3427,"tags=31%, list=17%, signal=37%"
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY,,22,0.2587032,0.7979805,0.7298387,0.80708474,1,1032,"tags=18%, list=5%, signal=19%"
PID_IL27_PATHWAY,PID_IL27_PATHWAY,,26,0.30539015,0.7976012,0.67755103,0.8072621,1,5780,"tags=42%, list=28%, signal=59%"
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,,18,0.27572444,0.797411,0.74404764,0.80714595,1,361,"tags=11%, list=2%, signal=11%"
PID_TNF_PATHWAY,PID_TNF_PATHWAY,,46,0.21088861,0.79719174,0.76796716,0.80709296,1,5833,"tags=35%, list=28%, signal=48%"
REACTOME_PROTEIN_HYDROXYLATION,REACTOME_PROTEIN_HYDROXYLATION,,19,0.275485,0.7965202,0.69957983,0.80770713,1,1681,"tags=16%, list=8%, signal=17%"
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN,HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN,,114,0.20471133,0.79601103,0.71734893,0.8080606,1,3572,"tags=25%, list=17%, signal=30%"
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN,HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN,,63,0.23903637,0.7958046,0.6633065,0.8079575,1,2404,"tags=19%, list=12%, signal=22%"
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,,18,0.32570606,0.79488075,0.66262627,0.8089776,1,3495,"tags=33%, list=17%, signal=40%"
WAGNER_APO2_SENSITIVITY,WAGNER_APO2_SENSITIVITY,,26,0.23700155,0.7941074,0.75101215,0.80976784,1,4927,"tags=35%, list=24%, signal=45%"
REACTOME_RRNA_PROCESSING,REACTOME_RRNA_PROCESSING,,203,0.2748523,0.79380333,0.6543967,0.8098286,1,5438,"tags=33%, list=26%, signal=44%"
REACTOME_REGULATED_NECROSIS,REACTOME_REGULATED_NECROSIS,,59,0.21711542,0.793279,0.739726,0.81021595,1,2721,"tags=20%, list=13%, signal=23%"
KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY,,16,0.25244856,0.7928278,0.782516,0.81049466,1,4996,"tags=31%, list=24%, signal=41%"
HOSHIDA_LIVER_CANCER_SUBCLASS_S2,HOSHIDA_LIVER_CANCER_SUBCLASS_S2,,115,0.2056066,0.792415,0.7270833,0.81069463,1,4614,"tags=30%, list=22%, signal=39%"
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN,LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN,,45,0.20073435,0.79171425,0.8385093,0.8113692,1,6830,"tags=49%, list=33%, signal=73%"
FOROUTAN_PRODRANK_TGFB_EMT_UP,FOROUTAN_PRODRANK_TGFB_EMT_UP,,185,0.23656413,0.7910263,0.6591837,0.81204695,1,1823,"tags=18%, list=9%, signal=20%"
LINDSTEDT_DENDRITIC_CELL_MATURATION_A,LINDSTEDT_DENDRITIC_CELL_MATURATION_A,,61,0.256295,0.79092294,0.67070705,0.81179,1,2474,"tags=23%, list=12%, signal=26%"
WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,,103,0.2082567,0.7906618,0.7185629,0.81173897,1,3317,"tags=19%, list=16%, signal=23%"
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,,16,0.29138622,0.78964514,0.7022133,0.81288844,1,4671,"tags=44%, list=23%, signal=57%"
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP,FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP,,87,0.29347315,0.7894661,0.6614481,0.8127376,1,6881,"tags=52%, list=34%, signal=77%"
LIU_LIVER_CANCER,LIU_LIVER_CANCER,,33,0.23111606,0.78887564,0.80287474,0.81322944,1,2697,"tags=21%, list=13%, signal=24%"
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP,WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP,,31,0.26490787,0.78853804,0.6758893,0.81333095,1,3248,"tags=26%, list=16%, signal=31%"
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD,KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD,,21,0.33254692,0.788362,0.6758893,0.8131933,1,5985,"tags=48%, list=29%, signal=67%"
NABA_PROTEOGLYCANS,NABA_PROTEOGLYCANS,,35,0.26337102,0.78822803,0.6887967,0.8130047,1,3812,"tags=29%, list=19%, signal=35%"
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,,30,0.24350587,0.78737277,0.71833646,0.8138921,1,2927,"tags=20%, list=14%, signal=23%"
WP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY,WP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY,,41,0.23200697,0.7859218,0.7332054,0.8155953,1,4892,"tags=41%, list=24%, signal=54%"
LIANG_SILENCED_BY_METHYLATION_2,LIANG_SILENCED_BY_METHYLATION_2,,58,0.25304154,0.78569233,0.6889353,0.8155381,1,3998,"tags=29%, list=19%, signal=36%"
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,,52,0.21940835,0.78434324,0.7757937,0.81717217,1,3646,"tags=25%, list=18%, signal=30%"
KAAB_FAILED_HEART_VENTRICLE_DN,KAAB_FAILED_HEART_VENTRICLE_DN,,44,0.23966765,0.78403234,0.746063,0.8172339,1,4344,"tags=32%, list=21%, signal=40%"
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,,53,0.20761204,0.7831222,0.8493724,0.8182141,1,1446,"tags=13%, list=7%, signal=14%"
LI_INDUCED_T_TO_NATURAL_KILLER_UP,LI_INDUCED_T_TO_NATURAL_KILLER_UP,,316,0.1964408,0.7802747,0.70392156,0.8219868,1,4450,"tags=28%, list=22%, signal=36%"
WALLACE_PROSTATE_CANCER_RACE_DN,WALLACE_PROSTATE_CANCER_RACE_DN,,82,0.19134492,0.779402,0.84444445,0.8228831,1,3111,"tags=20%, list=15%, signal=23%"
DUTTA_APOPTOSIS_VIA_NFKB,DUTTA_APOPTOSIS_VIA_NFKB,,33,0.23835257,0.7781541,0.7440945,0.8243278,1,1023,"tags=12%, list=5%, signal=13%"
WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION,WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION,,61,0.25634447,0.7771558,0.6805556,0.8254803,1,6646,"tags=52%, list=32%, signal=77%"
SENESE_HDAC2_TARGETS_UP,SENESE_HDAC2_TARGETS_UP,,113,0.21193053,0.7769155,0.73592234,0.8254089,1,3642,"tags=23%, list=18%, signal=28%"
BOSCO_TH1_CYTOTOXIC_MODULE,BOSCO_TH1_CYTOTOXIC_MODULE,,113,0.253787,0.7764548,0.6793587,0.8256485,1,4070,"tags=30%, list=20%, signal=37%"
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY,,15,0.25500128,0.7722721,0.78470826,0.83137244,1,4996,"tags=40%, list=24%, signal=53%"
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,,43,0.2337834,0.76929784,0.8096234,0.8353511,1,1446,"tags=14%, list=7%, signal=15%"
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN,REN_ALVEOLAR_RHABDOMYOSARCOMA_DN,,407,0.2238771,0.76870763,0.6707317,0.83577913,1,3714,"tags=29%, list=18%, signal=34%"
RIGGINS_TAMOXIFEN_RESISTANCE_DN,RIGGINS_TAMOXIFEN_RESISTANCE_DN,,219,0.19901866,0.767946,0.7406015,0.83646524,1,3149,"tags=24%, list=15%, signal=28%"
NABA_ECM_REGULATORS,NABA_ECM_REGULATORS,,236,0.19655062,0.76409876,0.8075221,0.84155506,1,4417,"tags=26%, list=22%, signal=33%"
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,,20,0.25867853,0.76155615,0.7647059,0.8447968,1,3819,"tags=25%, list=19%, signal=31%"
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,,19,0.27688152,0.7612283,0.7669492,0.8448493,1,4434,"tags=37%, list=22%, signal=47%"
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,,51,0.31924286,0.7604543,0.69959676,0.84550685,1,2239,"tags=16%, list=11%, signal=18%"
LAIHO_COLORECTAL_CANCER_SERRATED_DN,LAIHO_COLORECTAL_CANCER_SERRATED_DN,,85,0.20631808,0.7598493,0.7417355,0.8459525,1,5320,"tags=38%, list=26%, signal=51%"
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,,34,0.2218762,0.7595452,0.7806841,0.84595495,1,3066,"tags=24%, list=15%, signal=28%"
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,,26,0.23960216,0.759317,0.80353636,0.8458591,1,7235,"tags=65%, list=35%, signal=101%"
NAKAMURA_ADIPOGENESIS_EARLY_DN,NAKAMURA_ADIPOGENESIS_EARLY_DN,,35,0.2587507,0.75857717,0.73319757,0.8464685,1,2872,"tags=26%, list=14%, signal=30%"
WEBER_METHYLATED_HCP_IN_SPERM_DN,WEBER_METHYLATED_HCP_IN_SPERM_DN,,28,0.22133142,0.75761586,0.8541667,0.84738684,1,5403,"tags=25%, list=26%, signal=34%"
PID_TOLL_ENDOGENOUS_PATHWAY,PID_TOLL_ENDOGENOUS_PATHWAY,,24,0.2563619,0.7572206,0.74556214,0.847564,1,6244,"tags=42%, list=30%, signal=60%"
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN,BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN,,31,0.27675703,0.75700104,0.71058315,0.84743834,1,4248,"tags=35%, list=21%, signal=45%"
REACTOME_THE_NLRP3_INFLAMMASOME,REACTOME_THE_NLRP3_INFLAMMASOME,,16,0.2687424,0.7569977,0.7663366,0.8470181,1,3336,"tags=31%, list=16%, signal=37%"
WP_GABA_RECEPTOR_SIGNALING,WP_GABA_RECEPTOR_SIGNALING,,31,0.21803668,0.7564256,0.8553719,0.8474202,1,2524,"tags=19%, list=12%, signal=22%"
KORKOLA_CORRELATED_WITH_POU5F1,KORKOLA_CORRELATED_WITH_POU5F1,,32,0.22423665,0.75622314,0.81914896,0.84730524,1,5356,"tags=34%, list=26%, signal=46%"
KEGG_PRIMARY_IMMUNODEFICIENCY,KEGG_PRIMARY_IMMUNODEFICIENCY,,35,0.32196343,0.75388217,0.6933594,0.8502129,1,7307,"tags=54%, list=36%, signal=84%"
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN,SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN,,27,0.25141528,0.75385076,0.7799564,0.84982795,1,6088,"tags=41%, list=30%, signal=58%"
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP,ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP,,28,0.26012903,0.75375754,0.77319586,0.8495438,1,4150,"tags=36%, list=20%, signal=45%"
SHIN_B_CELL_LYMPHOMA_CLUSTER_5,SHIN_B_CELL_LYMPHOMA_CLUSTER_5,,18,0.27651852,0.75353444,0.76861167,0.8494306,1,2456,"tags=17%, list=12%, signal=19%"
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,,102,0.19973618,0.7529212,0.77029705,0.84985805,1,3317,"tags=19%, list=16%, signal=22%"
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,,37,0.23521636,0.7523965,0.793456,0.85015017,1,5816,"tags=41%, list=28%, signal=56%"
NUTT_GBM_VS_AO_GLIOMA_UP,NUTT_GBM_VS_AO_GLIOMA_UP,,46,0.22611926,0.75140387,0.76626015,0.85115385,1,5107,"tags=37%, list=25%, signal=49%"
ONDER_CDH1_TARGETS_1_DN,ONDER_CDH1_TARGETS_1_DN,,169,0.19788985,0.7506142,0.765873,0.85182077,1,3079,"tags=22%, list=15%, signal=26%"
REACTOME_INFLAMMASOMES,REACTOME_INFLAMMASOMES,,21,0.253552,0.7504051,0.7699805,0.85170984,1,3750,"tags=33%, list=18%, signal=41%"
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,,16,0.28868863,0.7503477,0.7704918,0.8513663,1,3370,"tags=31%, list=16%, signal=37%"
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT,,27,0.23851715,0.748296,0.7904564,0.85381603,1,7299,"tags=48%, list=36%, signal=75%"
LIU_IL13_MEMORY_MODEL_UP,LIU_IL13_MEMORY_MODEL_UP,,17,0.2584971,0.7473406,0.79741377,0.8547231,1,5254,"tags=47%, list=26%, signal=63%"
GALE_APL_WITH_FLT3_MUTATED_UP,GALE_APL_WITH_FLT3_MUTATED_UP,,59,0.21930222,0.74688333,0.77376425,0.8549345,1,3803,"tags=29%, list=19%, signal=35%"
WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING,WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING,,42,0.25093624,0.74616325,0.75883573,0.8555163,1,1751,"tags=17%, list=9%, signal=18%"
BIOCARTA_PML_PATHWAY,BIOCARTA_PML_PATHWAY,,17,0.24723847,0.7453501,0.7919075,0.8561694,1,3006,"tags=24%, list=15%, signal=28%"
REACTOME_DAP12_SIGNALING,REACTOME_DAP12_SIGNALING,,29,0.26250055,0.74517864,0.7218045,0.8559804,1,6707,"tags=55%, list=33%, signal=82%"
REACTOME_DARPP_32_EVENTS,REACTOME_DARPP_32_EVENTS,,24,0.26264432,0.7448911,0.7586207,0.8559382,1,926,"tags=13%, list=5%, signal=13%"
WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY,WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY,,19,0.24900284,0.7448846,0.76391554,0.85552067,1,6552,"tags=47%, list=32%, signal=70%"
